PMID,IndexingMethod_x,MESH_x,IndexingMethod_y,DateRevised,MESH_y,MeshMatch,IndexingMatch
40748361,Automated,"['Ecosystem', 'Conservation of Natural Resources--methods', 'Environmental Monitoring--methods', 'Oceans and Seas', 'Risk Assessment']",Manual,20260205,"['Humans', 'Ecosystem', 'Conservation of Natural Resources--methods', 'Oceans and Seas', 'Risk Assessment', 'Environment', 'Environmental Monitoring--methods']",False,False
40748361,Automated,"['Ecosystem', 'Conservation of Natural Resources--methods', 'Environmental Monitoring--methods', 'Oceans and Seas', 'Risk Assessment']",Manual,20260505,"['Humans', 'Ecosystem', 'Conservation of Natural Resources--methods', 'Oceans and Seas', 'Risk Assessment', 'Environment', 'Environmental Monitoring--methods']",False,False
40748384,Automated,"['Animals', 'Female', 'Mesenchymal Stem Cell Transplantation--methods', 'Mesenchymal Stem Cells--cytology--metabolism', 'Mice', 'Adipose Tissue--cytology', 'Humans', 'Mice, Inbred C57BL', 'Implant Capsular Contracture--prevention & control--etiology', 'Transforming Growth Factor beta--blood', 'Disease Models, Animal', 'Breast Implants--adverse effects']",Manual,20260305,"['Implant Capsular Contracture--etiology--pathology--prevention & control', 'Breast Implants--adverse effects', 'Breast Implantation--adverse effects--instrumentation', 'Disease Models, Animal', 'Female', 'Animals', 'Mice', 'Silicone Gels--adverse effects', 'Humans', 'Mesenchymal Stem Cell Transplantation--methods', 'Adipose Tissue--cytology', 'Mice, Inbred C57BL', 'Primary Cell Culture', 'Gene Expression Regulation--radiation effects']",False,False
40748384,Automated,"['Animals', 'Female', 'Mesenchymal Stem Cell Transplantation--methods', 'Mesenchymal Stem Cells--cytology--metabolism', 'Mice', 'Adipose Tissue--cytology', 'Humans', 'Mice, Inbred C57BL', 'Implant Capsular Contracture--prevention & control--etiology', 'Transforming Growth Factor beta--blood', 'Disease Models, Animal', 'Breast Implants--adverse effects']",Manual,20260617,"['Implant Capsular Contracture--etiology--pathology--prevention & control', 'Breast Implants--adverse effects', 'Breast Implantation--adverse effects--instrumentation', 'Disease Models, Animal', 'Female', 'Animals', 'Mice', 'Silicone Gels--adverse effects', 'Humans', 'Mesenchymal Stem Cell Transplantation--methods', 'Adipose Tissue--cytology', 'Mice, Inbred C57BL', 'Primary Cell Culture', 'Gene Expression Regulation--radiation effects']",False,False
40748384,Automated,"['Animals', 'Female', 'Mesenchymal Stem Cell Transplantation--methods', 'Mesenchymal Stem Cells--cytology--metabolism', 'Mice', 'Adipose Tissue--cytology', 'Humans', 'Mice, Inbred C57BL', 'Implant Capsular Contracture--prevention & control--etiology', 'Transforming Growth Factor beta--blood', 'Disease Models, Animal', 'Breast Implants--adverse effects']",Manual,20260726,"['Implant Capsular Contracture--etiology--pathology--prevention & control', 'Breast Implants--adverse effects', 'Breast Implantation--adverse effects--instrumentation', 'Disease Models, Animal', 'Female', 'Animals', 'Mice', 'Silicone Gels--adverse effects', 'Humans', 'Mesenchymal Stem Cell Transplantation--methods', 'Adipose Tissue--cytology', 'Mice, Inbred C57BL', 'Primary Cell Culture', 'Gene Expression Regulation--radiation effects']",False,False
40749166,Automated,"['Peptides--chemistry', 'Molecular Dynamics Simulation', 'Protein Aggregates', 'Hydrogen Bonding', 'Kinetics']",Manual,20260225,"['Molecular Dynamics Simulation', 'Peptides--chemistry', 'Models, Molecular', 'Protein Aggregates', 'Kinetics', 'Hydrogen Bonding', 'Cluster Analysis']",False,False
40749326,Automated,"['Animals', 'Isoproterenol', 'Arrhythmias, Cardiac--chemically induced--drug therapy--prevention & control--mortality', 'Amiodarone--pharmacology--therapeutic use', 'Propranolol--pharmacology--therapeutic use', 'Propafenone--pharmacology--therapeutic use', 'Mice', 'Receptor, IGF Type 1--deficiency--genetics', 'Anti-Arrhythmia Agents--pharmacology--therapeutic use', 'Male', 'Mice, Knockout', 'Receptors, Somatomedin--deficiency--genetics', 'Mice, Inbred C57BL']",Manual,20260303,"['Isoproterenol', 'Arrhythmias, Cardiac--metabolism--prevention & control', 'Male', 'Animals', 'Mice', 'Propafenone--therapeutic use', 'Anti-Arrhythmia Agents--therapeutic use', 'Propranolol--therapeutic use', 'Amiodarone--therapeutic use', 'Receptor, IGF Type 1--metabolism']",False,False
40749326,Automated,"['Animals', 'Isoproterenol', 'Arrhythmias, Cardiac--chemically induced--drug therapy--prevention & control--mortality', 'Amiodarone--pharmacology--therapeutic use', 'Propranolol--pharmacology--therapeutic use', 'Propafenone--pharmacology--therapeutic use', 'Mice', 'Receptor, IGF Type 1--deficiency--genetics', 'Anti-Arrhythmia Agents--pharmacology--therapeutic use', 'Male', 'Mice, Knockout', 'Receptors, Somatomedin--deficiency--genetics', 'Mice, Inbred C57BL']",Manual,20260325,"['Isoproterenol', 'Arrhythmias, Cardiac--metabolism--prevention & control', 'Male', 'Animals', 'Mice', 'Propafenone--therapeutic use', 'Anti-Arrhythmia Agents--therapeutic use', 'Propranolol--therapeutic use', 'Amiodarone--therapeutic use', 'Receptor, IGF Type 1--metabolism']",False,False
40749356,Automated,"['Humans', 'Queensland', 'Percutaneous Coronary Intervention--methods--standards', 'Qualitative Research', 'Female', 'Male', 'Patient Discharge--standards--statistics & numerical data', 'Perception', 'Middle Aged', 'Critical Pathways--standards', 'Consensus', 'Adult', 'Aged', 'Interviews as Topic--methods']",Curated,20260311,"['Adult', 'Aged', 'Female', 'Humans', 'Male', 'Middle Aged', 'Consensus', 'Critical Pathways--standards', 'Interviews as Topic--methods', 'Patient Discharge--standards--statistics & numerical data', 'Perception', 'Percutaneous Coronary Intervention--methods--standards', 'Qualitative Research', 'Queensland']",False,False
40749828,Automated,"['Humans', 'Alleles', 'Receptors, KIR2DL2--metabolism--genetics--chemistry--immunology', 'Peptides--chemistry--metabolism--genetics--immunology', 'HLA-B Antigens--genetics--chemistry--metabolism--immunology', 'Crystallography, X-Ray']",Manual,20260310,"['Humans', 'HLA-B Antigens--chemistry--genetics--immunology--metabolism', 'Alleles', 'Proteome--chemistry--genetics--immunology--metabolism', 'Peptides--chemistry--genetics--immunology--metabolism', 'Receptors, KIR2DL2--chemistry--genetics--immunology--metabolism', 'Cell Line', 'Amino Acid Sequence', 'Crystallography, X-Ray', 'Models, Molecular', 'Protein Structure, Tertiary', 'Hydrogen Bonding', 'Binding Sites', 'Protein Structure, Quaternary']",False,False
40749855,Automated,"['Animals', 'Pancreatic Neoplasms--drug therapy--pathology--immunology--enzymology', 'Humans', 'Carcinoma, Pancreatic Ductal--drug therapy--immunology--secondary--pathology--enzymology', 'Deoxycytidine--analogs & derivatives--pharmacology--administration & dosage', 'Urokinase-Type Plasminogen Activator--antagonists & inhibitors--metabolism', 'Gemcitabine', 'Cell Line, Tumor', 'Pancreatic Stellate Cells--drug effects--pathology--immunology', 'Antineoplastic Combined Chemotherapy Protocols--pharmacology--therapeutic use', 'Mice', 'Xenograft Model Antitumor Assays', 'Mice, Inbred BALB C', 'Cell Proliferation--drug effects', 'Mice, Inbred C57BL', 'Cell Movement--drug effects', 'Coculture Techniques', 'Mice, Nude', 'Apoptosis--drug effects', 'Epithelial-Mesenchymal Transition--drug effects', 'Signal Transduction--drug effects']",Manual,20260422,"['Animals', 'Mice', 'Pancreatic Neoplasms--drug therapy--immunology--pathology', 'Carcinoma, Pancreatic Ductal--drug therapy--immunology--pathology--secondary', 'Mice, Inbred BALB C', 'Cell Proliferation--drug effects', 'Cell Line, Tumor', 'Deoxycytidine--administration & dosage--analogs & derivatives--pharmacology', 'Epithelial-Mesenchymal Transition--drug effects', 'Signal Transduction--drug effects', 'Receptors, Urokinase Plasminogen Activator', 'Peptide Fragments', 'Urokinase-Type Plasminogen Activator']",False,False
40749890,Automated,"['Animals', 'Endoplasmic Reticulum Stress--drug effects--physiology', 'alpha-Synuclein--metabolism', 'eIF-2 Kinase--metabolism', 'Male', 'Rats', 'Signal Transduction--drug effects', 'Rotenone--toxicity', 'Parkinsonian Disorders--drug therapy--metabolism--pathology--chemically induced', 'Neuroprotective Agents--pharmacology', 'Cinnamates--pharmacology', 'Oxidative Stress--drug effects', 'Rats, Sprague-Dawley', 'Disease Models, Animal', 'Carbidopa--pharmacology', 'Unfolded Protein Response--drug effects', 'Dopaminergic Neurons--drug effects--metabolism', 'Antiparkinson Agents--pharmacology', 'Levodopa--pharmacology', 'Corpus Striatum--drug effects--metabolism', 'Coumaric Acids']",Manual,20260320,"['Animals', 'Male', 'Rats', 'alpha-Synuclein--metabolism', 'Corpus Striatum--drug effects--metabolism', 'Coumaric Acids--pharmacology--therapeutic use', 'Disease Models, Animal', 'Drug Evaluation, Preclinical', 'Endoplasmic Reticulum Stress--drug effects', 'Neuroprotective Agents--pharmacology--therapeutic use', 'Open Field Test', 'Oxidative Stress--drug effects', 'Parkinson Disease--drug therapy--metabolism', 'Pars Compacta--drug effects--enzymology', 'Random Allocation', 'Rats, Wistar', 'Rotarod Performance Test', 'Rotenone', 'Tyrosine 3-Monooxygenase--metabolism', 'Dopaminergic Neurons--drug effects']",False,False
40749918,Automated,"['Pepsin A--chemistry--antagonists & inhibitors--metabolism', 'Antioxidants--chemistry--pharmacology--metabolism', 'Molecular Docking Simulation', 'Molecular Dynamics Simulation', 'Enzyme Inhibitors--chemistry--pharmacology', 'Thermodynamics', 'Protein Binding', 'Organophosphorus Compounds--chemistry--pharmacology--metabolism', 'Hydrophobic and Hydrophilic Interactions']",Manual,20260303,"['Phosphites--chemistry--metabolism--toxicity', 'Phenols--chemistry--metabolism--toxicity', 'Antioxidants--chemistry--metabolism--toxicity', 'Molecular Conformation', 'Pepsin A--antagonists & inhibitors--metabolism', 'Food Safety', 'Neurotoxins--chemistry--metabolism--toxicity', 'Environmental Pollutants--chemistry--metabolism--toxicity', 'Molecular Docking Simulation', 'Molecular Dynamics Simulation']",False,False
40750592,Automated,"['Humans', 'Democratic Republic of the Congo--epidemiology', 'Female', 'Cross-Sectional Studies', 'Male', 'Sex Workers--statistics & numerical data', 'Adult', 'Antibodies, Viral--blood', 'Disease Outbreaks', 'Family Characteristics', 'Orthopoxvirus--immunology--classification--genetics--isolation & purification', 'Seroepidemiologic Studies', 'Young Adult', 'Middle Aged', 'Enzyme-Linked Immunosorbent Assay', 'Adolescent']",Curated,20260729,"['Adolescent', 'Adult', 'Female', 'Humans', 'Male', 'Middle Aged', 'Young Adult', 'Antibodies, Viral--blood', 'Cross-Sectional Studies', 'Democratic Republic of the Congo--epidemiology', 'Disease Outbreaks', 'Enzyme-Linked Immunosorbent Assay', 'Family Characteristics', 'Seroepidemiologic Studies', 'Sex Workers', 'Mpox, Monkeypox--transmission']",False,False
40750734,Automated,"['Animals', 'Mice', 'Myocardial Infarction--metabolism--pathology--genetics', 'Single-Cell Analysis', 'Macrophages--metabolism--pathology', 'Membrane Glycoproteins--metabolism--genetics', 'Humans', 'Receptors, Immunologic--metabolism--genetics', 'Gene Expression Profiling', 'Transcriptome', 'Male', 'Myocytes, Cardiac--metabolism--pathology']",Manual,20260505,"['Single-Cell Gene Expression Analysis', 'Macrophages--cytology--metabolism', 'Myocardial Infarction--genetics--metabolism--pathology', 'Male', 'Animals', 'Mice', 'Mice, Inbred C57BL', 'Transcriptome', 'Membrane Glycoproteins--genetics--metabolism', 'Receptors, Immunologic--genetics--metabolism', 'Humans', 'Cell Line', 'Cell Communication', 'Cell Differentiation']",False,False
40751112,Automated,"['Humans', 'Computed Tomography Angiography--methods', 'Coronary Artery Disease--diagnostic imaging--therapy--drug therapy', 'Artificial Intelligence', 'Coronary Angiography--methods', 'Consensus', 'Plaque, Atherosclerotic--diagnostic imaging', 'Precision Medicine', 'Machine Learning', 'Coronary Vessels--diagnostic imaging']",Curated,20260310,"['Humans', 'Artificial Intelligence', 'Computed Tomography Angiography--methods', 'Consensus', 'Coronary Angiography--methods', 'Coronary Artery Disease--diagnostic imaging--therapy--drug therapy', 'Coronary Vessels--diagnostic imaging', 'Machine Learning', 'Plaque, Atherosclerotic--diagnostic imaging', 'Precision Medicine']",False,False
40751112,Automated,"['Humans', 'Computed Tomography Angiography--methods', 'Coronary Artery Disease--diagnostic imaging--therapy--drug therapy', 'Artificial Intelligence', 'Coronary Angiography--methods', 'Consensus', 'Plaque, Atherosclerotic--diagnostic imaging', 'Precision Medicine', 'Machine Learning', 'Coronary Vessels--diagnostic imaging']",Curated,20260811,"['Humans', 'Artificial Intelligence', 'Computed Tomography Angiography--methods', 'Coronary Angiography--methods', 'Coronary Artery Disease--diagnostic imaging--therapy--drug therapy', 'Coronary Vessels--diagnostic imaging', 'Machine Learning', 'Plaque, Atherosclerotic--diagnostic imaging', 'Precision Medicine']",False,False
40751345,Automated,"['Humans', 'Retrospective Studies', 'Infant, Newborn', 'Kangaroo-Mother Care Method--methods', 'Infant, Extremely Premature', 'Female', 'Male', 'Gestational Age']",Manual,20260414,"['Humans', 'Male', 'Female', 'Infant, Newborn', 'Retrospective Studies', 'Gestational Age', 'Infant, Extremely Premature--growth & development', 'Birth Weight', 'Feasibility Studies', 'Hypothermia--etiology--mortality--prevention & control', 'Kangaroo-Mother Care Method--methods--statistics & numerical data', 'Intensive Care Units, Neonatal', 'Infant, Premature, Diseases--etiology--mortality--prevention & control']",False,False
40751345,Automated,"['Humans', 'Retrospective Studies', 'Infant, Newborn', 'Kangaroo-Mother Care Method--methods', 'Infant, Extremely Premature', 'Female', 'Male', 'Gestational Age']",Manual,20260427,"['Humans', 'Male', 'Female', 'Infant, Newborn', 'Retrospective Studies', 'Gestational Age', 'Infant, Extremely Premature--growth & development', 'Birth Weight', 'Feasibility Studies', 'Hypothermia--etiology--mortality--prevention & control', 'Kangaroo-Mother Care Method--methods--statistics & numerical data', 'Intensive Care Units, Neonatal', 'Infant, Premature, Diseases--etiology--mortality--prevention & control']",False,False
40751375,Automated,"['Humans', 'Cholangitis--microbiology--surgery', 'Retrospective Studies', 'Male', 'Female', 'Aged', 'Anastomosis, Surgical--adverse effects--methods', 'Middle Aged', 'Acute Disease', 'Blood Culture', 'Bacteremia--microbiology', 'Japan--epidemiology', 'Aged, 80 and over']",Manual,20260227,"['Cholangitis--blood--diagnosis--epidemiology--microbiology', 'Acute Disease--epidemiology', 'Blood Culture', 'Anastomosis, Surgical--adverse effects', 'Retrospective Studies', 'Postoperative Complications--blood--diagnosis--epidemiology--microbiology', 'Bacteremia--blood--diagnosis--epidemiology--microbiology', 'Prevalence', 'Biliary Tract Surgical Procedures--adverse effects', 'Japan--epidemiology', 'Humans', 'Male', 'Female', 'Middle Aged', 'Aged', 'Aged, 80 and over']",False,False
40751585,Automated,"['Animals', 'Male', 'NF-E2-Related Factor 2--metabolism', 'Flavonoids--pharmacology', 'Proto-Oncogene Proteins c-akt--metabolism', 'Galactose', 'Signal Transduction--drug effects', 'Mice', 'Liver--drug effects--metabolism--pathology', 'Tumor Necrosis Factor-alpha--metabolism', 'Oxidative Stress--drug effects', 'Chemokine CXCL1--metabolism', 'Antioxidants--pharmacology', 'Aging--drug effects', 'Anti-Inflammatory Agents--pharmacology']",Manual,20260210,"['Male', 'Animals', 'Mice', 'Flavonoids--pharmacology--therapeutic use', 'Galactose--toxicity', 'Liver--drug effects--metabolism--pathology', 'NF-E2 Transcription Factor--genetics--metabolism', 'Proto-Oncogene Proteins c-akt--genetics--metabolism', 'Tumor Necrosis Factor-alpha--genetics--metabolism', 'NF-E2-Related Factor 2--genetics--metabolism', 'Oxidative Stress--physiology', 'Chemokine CXCL1--genetics--metabolism', 'Antioxidants--metabolism', 'Aging--drug effects--physiology', 'Anti-Inflammatory Agents--pharmacology', 'Signal Transduction--physiology']",False,False
40752176,Automated,"['Humans', 'Diabetes Mellitus, Type 1--psychology--therapy--diagnosis', 'Social Support', 'Cross-Sectional Studies', 'Child', 'Female', 'Male', 'Child, Preschool', 'Adolescent', 'Parenting--psychology', 'Parents--psychology', 'Infant', 'Adaptation, Psychological', 'Surveys and Questionnaires', 'Adult']",Manual,20260506,"['Diabetes Mellitus, Type 1--blood--diagnosis--drug therapy--psychology', 'Parents--psychology', 'Parenting--psychology', 'Social Support--psychology', 'Cross-Sectional Studies', 'Humans', 'Male', 'Female', 'Infant, Newborn', 'Infant', 'Child, Preschool', 'Child', 'Adolescent', 'Surveys and Questionnaires', 'Hypoglycemia--blood--chemically induced--psychology', 'Anxiety--diagnosis--epidemiology--psychology', 'Insulin--administration & dosage--adverse effects', 'Blood Glucose--analysis--drug effects', 'Injections, Subcutaneous--psychology', 'Blood Glucose Self-Monitoring--psychology']",False,False
